case_id,local_position,member_id_sha256,actual_label,phishing_probability,base_probability,reconstructed_probability,additivity_error,feature,shap_value_phishing
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfDegitsInURL,0.1269530503865577
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,DegitRatioInURL,0.03046974116088603
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfEqualsInURL,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfQMarkInURL,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfAmpersandInURL,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfOtherSpecialCharsInURL,0.11557520648601687
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,SpacialCharRatioInURL,0.01961913540572071
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,IsHTTPS,-3.179769013727628e-06
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,LineOfCode,0.01963893789356907
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,LargestLineLength,0.00390997764888002
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasTitle,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,DomainTitleMatchScore,0.01482503374505173
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,URLTitleMatchScore,0.0005527982282844765
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasFavicon,-0.00011280113372687993
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,Robots,0.00016316098828758627
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,IsResponsive,-0.00013606063715396327
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfURLRedirect,-1.2558111455064286e-05
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfSelfRedirect,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasDescription,0.023018352160591938
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfPopup,0.00016397352144663653
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfiFrame,-0.00023365201838596763
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasExternalFormSubmit,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasSocialNet,0.02510899536167287
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasSubmitButton,0.0
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasHiddenFields,3.7940462990986885e-07
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasPasswordField,0.0007479702236238443
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,Bank,-3.771335640828837e-05
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,Pay,5.53260691524689e-09
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,Crypto,-5.09047055935171e-05
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,HasCopyrightInfo,-0.0008246397582001457
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfImage,0.024787561663070775
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfCSS,0.0028086028983233292
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfJS,0.008560742426347768
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfSelfRef,0.1090038648997325
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfEmptyRef,-0.004896697912917299
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,NoOfExternalRef,0.02919584462060796
representative_phishing,108,e5e887b59fce01e0ac28c936c40fefd6569a7719be83f16b9adc7f1025a15123,0,0.9999800646482333,0.40002828537070434,0.9999800701780992,5.529865898523667e-09,TLD,0.012782779659440323
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,URLLength,-0.0073338140991541035
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,DomainLength,9.960617966501135e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,IsDomainIP,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,TLDLength,0.00031192478340104287
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfSubDomain,-0.003657175204958091
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasObfuscation,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfObfuscatedChar,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,ObfuscationRatio,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfLettersInURL,-0.002600982476880809
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,LetterRatioInURL,-0.016360738458909823
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfDegitsInURL,-0.019482895009908893
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,DegitRatioInURL,-0.005373506679423232
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfEqualsInURL,-1.976490345678114e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfQMarkInURL,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfAmpersandInURL,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfOtherSpecialCharsInURL,-0.006983897391099058
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,SpacialCharRatioInURL,0.004136256273348379
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,IsHTTPS,-0.058495970003996776
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,LineOfCode,-0.10639116003038046
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,LargestLineLength,-0.007606932721779995
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasTitle,-8.524016289855744e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,DomainTitleMatchScore,-0.006360995067784872
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,URLTitleMatchScore,-0.0002666289237878727
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasFavicon,0.00011172887931279015
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,Robots,-0.00029644286484655684
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,IsResponsive,-7.072421107673889e-06
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfURLRedirect,-4.600655965046866e-06
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfSelfRedirect,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasDescription,0.0002936695983991282
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfPopup,1.0314521122636707e-08
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfiFrame,2.0929559317199844e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasExternalFormSubmit,0.0
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasSocialNet,-0.01899950573859047
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasSubmitButton,-6.812384799929231e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasHiddenFields,-8.964377683040902e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasPasswordField,-1.0504539399053906e-08
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,Bank,-1.300468305552562e-05
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,Pay,-0.00010768467898857983
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,Crypto,-7.633307705313512e-09
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,HasCopyrightInfo,0.00015661681093446868
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfImage,-0.01001206725433598
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfCSS,-0.004633297369201834
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfJS,-0.008657955384522149
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfSelfRef,-0.08448344274469685
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfEmptyRef,-0.008245400962018826
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,NoOfExternalRef,-0.027794352929381812
representative_legitimate,0,4300d39657111cb0fa381c06122cf4993da4cb314cc8a0b4c85ec998ab3ad309,1,8.849756279571963e-06,0.40002828537070434,8.844934558327466e-06,4.821721244496757e-09,TLD,-0.0007178682512377954
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,URLLength,-0.007415666523228554
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,DomainLength,0.0009368120833542482
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,IsDomainIP,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,TLDLength,0.0006056927442710405
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfSubDomain,-0.004145186779205698
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,HasObfuscation,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfObfuscatedChar,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,ObfuscationRatio,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfLettersInURL,-0.002802711522538812
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,LetterRatioInURL,-0.014645549068894924
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfDegitsInURL,-0.018451146294197435
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,DegitRatioInURL,-0.005032127547489127
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfEqualsInURL,-1.7459706935456985e-05
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfQMarkInURL,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfAmpersandInURL,0.0
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfOtherSpecialCharsInURL,-0.037546593542354664
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,SpacialCharRatioInURL,-0.012118552230939925
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,IsHTTPS,-0.06567002299528726
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,LineOfCode,-0.1493627170939024
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,LargestLineLength,0.06179879273599909
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,HasTitle,-0.00016843675319027303
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,DomainTitleMatchScore,-0.005971971014720495
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,URLTitleMatchScore,-0.0003008246011405411
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,HasFavicon,-0.0009505165506388693
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,Robots,-0.000355525830691613
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,IsResponsive,-8.233153669931096e-05
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfURLRedirect,3.862126891195709e-05
closest_to_boundary,7,54b03a43cdb17eeed62e6925e8eaeb8e50c26a3e77fca99dc872bc4d4a8a7180,1,0.0007665280420376952,0.40002828537070434,0.0007665221060250693,5.936012625884501e-09,NoOfSelfRedirect,0.0
